created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-20T00:12:03-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T00:43:35-05:00,25.3552,62.3636,,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T00:43:41-05:00,,,,-54,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T01:12:03-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T01:43:36-05:00,25.2564,62.4552,,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T01:43:39-05:00,,,,-59,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T02:12:04-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T02:43:36-05:00,25.1709,62.5376,,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T02:43:39-05:00,,,,-52,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T03:12:04-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T03:43:36-05:00,25.0748,62.7176,,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T03:43:40-05:00,,,,-50,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T04:12:04-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T04:43:35-05:00,24.9866,62.7665,,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T04:43:38-05:00,,,,-48,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T05:12:04-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T05:43:36-05:00,24.9306,62.7756,,,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
2025-03-20T05:43:39-05:00,,,,-52,,,,,,,,,,,,,,,,,,PPC014HGS1A,,,
