created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-21T05:48:09-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T05:49:22-05:00,17.0558,71.3497,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T06:45:54-05:00,,,,-54,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T06:48:10-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T06:49:22-05:00,17.1252,71.3237,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T07:48:11-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T07:49:22-05:00,18.7568,72.5048,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T08:48:11-05:00,,,3.8036,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T08:49:22-05:00,20.1694,77.4487,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T09:45:53-05:00,,,,-64,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T09:48:12-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T09:49:22-05:00,19.9557,68.6717,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T10:48:12-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T10:49:21-05:00,20.0439,70.1427,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T11:48:13-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T11:49:22-05:00,20.5486,70.6218,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T12:45:53-05:00,,,,-67,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T12:48:13-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T12:49:23-05:00,20.9438,69.5109,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T13:48:13-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T13:49:24-05:00,20.6634,71.4107,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T14:48:13-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T14:49:23-05:00,20.6901,70.5806,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T15:48:14-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T15:49:24-05:00,20.6901,70.5211,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T16:48:14-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T16:49:23-05:00,20.8877,69.8268,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T17:48:15-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T17:49:24-05:00,20.7462,68.3024,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T18:46:03-05:00,,,,-54,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T18:48:15-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T18:49:24-05:00,20.1827,68.5985,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T19:48:15-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T19:49:24-05:00,19.6754,68.2246,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T20:48:15-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T20:49:25-05:00,20.5192,69.0425,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T21:24:54-05:00,19.8569,64.4572,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T21:45:55-05:00,,,,-53,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T21:48:15-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T21:49:25-05:00,19.7581,63.4119,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T21:55:20-05:00,19.7581,63.389,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T22:48:16-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T22:49:26-05:00,19.4644,63.4073,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T23:48:16-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-21T23:49:25-05:00,19.0959,64.3778,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T00:45:57-05:00,,,,-52,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T00:48:16-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T00:49:26-05:00,18.5191,64.1138,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T01:48:16-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T01:49:26-05:00,18.1933,65.1514,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T02:48:17-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T02:49:27-05:00,17.9129,64.1779,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T03:45:55-05:00,,,,-56,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T03:48:18-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T03:49:27-05:00,17.8996,66.7674,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T04:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T04:49:27-05:00,17.7581,68.6259,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T05:48:18-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T05:49:26-05:00,17.8008,69.836,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T06:45:55-05:00,,,,-68,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T06:48:18-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T06:49:27-05:00,17.9824,71.6213,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T07:48:18-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T07:49:27-05:00,18.407,67.7028,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T08:48:18-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T08:49:26-05:00,18.8582,67.1794,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T09:45:56-05:00,,,,-49,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T09:48:18-05:00,,,3.7999,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T09:49:27-05:00,19.4778,69.1264,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T10:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T10:49:28-05:00,19.8997,68.6717,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T11:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T11:49:28-05:00,19.9985,68.1773,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T12:45:55-05:00,,,,-55,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T12:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T12:49:28-05:00,19.929,69.4286,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T13:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T13:49:27-05:00,20.634,67.4098,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T14:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T14:49:28-05:00,20.6901,68.5771,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T15:45:56-05:00,,,,-50,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T15:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T15:49:28-05:00,20.7889,67.9133,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T16:48:19-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T16:49:28-05:00,20.4204,68.7739,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T17:48:19-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T17:49:27-05:00,20.1694,65.8701,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T18:45:56-05:00,,,,-62,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T18:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T18:49:27-05:00,19.2668,76.2463,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T19:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T19:49:28-05:00,19.5205,66.8956,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T20:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T20:49:29-05:00,18.7568,64.5808,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T21:45:56-05:00,,,,-71,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T21:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T21:49:29-05:00,19.2374,62.8367,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T22:48:20-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T22:49:29-05:00,19.1386,63.1327,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T23:48:19-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-22T23:49:29-05:00,18.6446,65.0233,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T00:45:56-05:00,,,,-52,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T00:48:20-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T00:49:30-05:00,18.4924,65.3178,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T01:48:20-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T01:49:29-05:00,18.2654,65.2812,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T02:48:20-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T02:49:30-05:00,17.9984,66.6209,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T03:45:56-05:00,,,,-53,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T03:48:20-05:00,,,3.7962,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T03:49:30-05:00,17.8141,67.0054,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T04:48:20-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T04:49:31-05:00,17.702,67.6143,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T05:48:20-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T05:49:31-05:00,17.5444,67.4861,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T06:46:01-05:00,,,,-55,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T06:48:20-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T06:49:32-05:00,17.7874,67.4769,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T07:48:20-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T07:49:32-05:00,17.8862,66.9566,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T08:48:21-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T08:49:33-05:00,18.4497,68.9693,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T09:45:56-05:00,,,,-65,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T09:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T09:49:33-05:00,19.0959,71.3466,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T10:48:22-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T10:49:34-05:00,19.6326,70.9377,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T11:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T11:49:33-05:00,19.2374,74.2809,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T12:46:02-05:00,,,,-57,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T12:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T12:49:33-05:00,19.3362,67.303,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T13:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T13:49:33-05:00,19.168,66.6712,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T14:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T14:49:34-05:00,19.5338,66.1311,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T15:46:01-05:00,,,,-57,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T15:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T15:49:35-05:00,19.7448,65.8854,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T16:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T16:49:34-05:00,20.1961,71.7021,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T17:48:21-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T17:49:35-05:00,19.8703,71.6304,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T18:45:58-05:00,,,,-71,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T18:48:21-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T18:49:36-05:00,19.6887,70.9255,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T19:48:22-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T19:49:37-05:00,19.1546,67.8904,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T20:48:22-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T20:49:36-05:00,18.5058,65.2125,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T21:46:00-05:00,,,,-62,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T21:48:22-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T21:49:37-05:00,18.0385,64.7532,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T22:48:22-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T22:49:37-05:00,17.8008,65.8473,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T23:48:22-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-23T23:49:36-05:00,17.6459,66.6117,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T00:45:58-05:00,,,,-69,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T00:48:22-05:00,,,3.7925,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T00:49:37-05:00,17.4884,67.5242,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T01:48:23-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T01:49:38-05:00,17.3201,67.6799,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T02:48:23-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T02:49:37-05:00,17.1679,68.5313,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T03:45:59-05:00,,,,-68,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T03:48:23-05:00,,,3.7888,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
2025-03-24T03:49:38-05:00,17.0558,68.9464,,,,,,,,,,,,,,,,,,,,N2PAX9HGS1A,,,
