created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-21T03:08:12-05:00,19.6246,60.7492,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T03:33:41-05:00,,,3.6778,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T04:08:13-05:00,19.4991,60.7843,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T04:08:20-05:00,,,,-46,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T04:33:41-05:00,,,3.6778,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T05:08:13-05:00,19.3977,60.9995,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T05:08:17-05:00,,,,-50,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T05:33:41-05:00,,,3.6778,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T06:08:12-05:00,19.3282,61.3794,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T06:08:19-05:00,,,,-40,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T06:33:41-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T07:08:12-05:00,19.3149,65.2613,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T07:08:25-05:00,,,,-51,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T07:33:41-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T08:08:12-05:00,20.5138,64.3778,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T08:33:41-05:00,,,3.6778,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T09:08:13-05:00,21.12,61.9165,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T09:08:18-05:00,,,,-43,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T09:33:42-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T10:08:14-05:00,21.8143,64.2832,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T10:33:43-05:00,,,3.6778,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T11:08:14-05:00,22.0253,57.2366,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T11:08:22-05:00,,,,-55,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T11:33:43-05:00,,,3.6778,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T12:08:14-05:00,22.0947,55.3964,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T12:08:23-05:00,,,,-46,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T12:33:44-05:00,,,3.6778,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T13:08:15-05:00,22.2496,54.49,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T13:08:22-05:00,,,,-51,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T13:33:45-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T14:08:15-05:00,22.2362,54.2855,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T14:08:22-05:00,,,,-43,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T14:33:45-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T15:08:15-05:00,22.2229,54.316,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T15:08:28-05:00,,,,-48,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T15:33:45-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T16:08:16-05:00,22.351,54.9493,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T16:33:46-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T17:08:16-05:00,22.4765,60.4929,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T17:08:25-05:00,,,,-46,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T17:33:47-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T18:08:16-05:00,22.4071,55.2773,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T18:08:23-05:00,,,,-58,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T18:33:47-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T19:08:15-05:00,22.2229,54.2473,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T19:08:20-05:00,,,,-46,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T19:33:47-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T20:08:15-05:00,21.9959,53.3272,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T20:08:19-05:00,,,,-52,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T20:33:47-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T21:08:15-05:00,21.614,55.1049,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T21:08:18-05:00,,,,-55,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T21:33:48-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T22:08:16-05:00,21.0639,54.847,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T22:08:29-05:00,,,,-49,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T22:33:48-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T23:08:16-05:00,20.6153,56.0052,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T23:08:20-05:00,,,,-45,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-21T23:33:48-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T00:08:16-05:00,20.3323,59.0051,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T00:08:20-05:00,,,,-45,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T00:33:48-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T01:08:17-05:00,20.3456,64.799,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T01:08:20-05:00,,,,-36,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T01:33:49-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T02:08:16-05:00,20.415,67.6799,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T02:08:19-05:00,,,,-45,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T02:33:49-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T03:08:17-05:00,20.4845,68.7556,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T03:08:19-05:00,,,,-36,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T03:33:49-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T04:08:17-05:00,20.5406,69.6391,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T04:08:20-05:00,,,,-43,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T04:33:50-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T05:08:17-05:00,20.5833,70.8415,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T05:08:21-05:00,,,,-40,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T05:33:49-05:00,,,3.6741,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T06:08:17-05:00,20.5699,70.2785,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T06:33:49-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T07:08:18-05:00,20.7702,72.8283,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T07:08:26-05:00,,,,-65,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T07:33:50-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T08:08:18-05:00,21.5179,72.4773,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T08:08:25-05:00,,,,-52,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T08:33:50-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T09:08:19-05:00,22.1508,71.1498,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T09:08:22-05:00,,,,-49,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T09:33:50-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T10:08:19-05:00,22.351,68.4993,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T10:08:30-05:00,,,,-40,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T10:33:50-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T11:08:20-05:00,22.5753,59.0921,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T11:08:34-05:00,,,,-68,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T11:33:51-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T12:08:20-05:00,22.5914,56.0464,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T12:08:25-05:00,,,,-46,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T12:33:51-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T13:08:20-05:00,22.4071,54.6517,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T13:08:22-05:00,,,,-40,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T13:33:51-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T14:08:19-05:00,22.3083,53.5241,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T14:08:26-05:00,,,,-69,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T14:33:51-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T15:08:19-05:00,22.3804,52.398,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T15:08:25-05:00,,,,-41,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T15:33:51-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T16:08:20-05:00,22.295,51.986,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T16:08:29-05:00,,,,-54,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T16:33:51-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T17:08:21-05:00,22.2816,51.7678,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T17:08:29-05:00,,,,-69,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T17:33:52-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T18:08:21-05:00,22.3644,59.3164,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T18:08:30-05:00,,,,-43,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T18:33:53-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T19:08:21-05:00,22.7729,69.0349,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T19:08:25-05:00,,,,-40,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T19:33:53-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T20:08:20-05:00,22.9305,71.2215,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T20:08:30-05:00,,,,-42,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T20:33:53-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T21:08:20-05:00,22.3644,68.8655,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T21:08:24-05:00,,,,-47,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T21:33:54-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T22:08:21-05:00,21.9558,67.863,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T22:08:23-05:00,,,,-37,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T22:33:54-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T23:08:21-05:00,21.6567,67.2862,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T23:08:23-05:00,,,,-39,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-22T23:33:54-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T00:08:22-05:00,21.4752,66.5339,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T00:08:23-05:00,,,,-44,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T00:33:55-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T01:08:22-05:00,21.3336,66.0807,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T01:08:24-05:00,,,,-44,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T01:33:56-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T02:08:22-05:00,21.2642,65.9724,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T02:08:28-05:00,,,,-44,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T02:33:56-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T03:08:23-05:00,21.1627,65.8701,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T03:08:25-05:00,,,,-40,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T03:33:56-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T04:08:23-05:00,21.0773,65.7145,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T04:08:25-05:00,,,,-44,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T04:33:56-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T05:08:23-05:00,20.9651,65.478,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T05:08:29-05:00,,,,-55,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T05:33:56-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T06:08:24-05:00,20.869,65.3635,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T06:08:28-05:00,,,,-51,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T06:33:57-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T07:08:23-05:00,21.1627,67.5776,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T07:08:32-05:00,,,,-64,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T07:33:57-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T08:08:24-05:00,21.7876,67.2023,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T08:08:37-05:00,,,,-50,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T08:33:57-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T09:08:23-05:00,21.9692,55.2514,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T09:08:28-05:00,,,,-40,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T09:33:57-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T10:08:24-05:00,22.4765,70.9804,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T10:08:27-05:00,,,,-72,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T10:33:57-05:00,,,3.6704,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T11:08:24-05:00,23.2242,70.9529,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T11:08:28-05:00,,,,-51,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T11:33:57-05:00,,,3.6667,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T12:08:25-05:00,23.1548,52.1706,,,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
2025-03-23T12:08:31-05:00,,,,-65,,,,,,,,,,,,,,,,,,H92C65MGS1A,,,
